day,hour,place,event,value,NVA,VA,OUT,filename,productivity,VA_min,VA_max,lower_q,upper_q,VA_median,hour_box
22/01/2020,09:00,takto 11,OUT,0.9999998149694761,0.0,0.0,0.9999998149694761,1_2020012209,4.0367460581517646e-08,0.0,8.921695821380488e-06,6.359698754057896e-10,8.896349377350609e-06,4.546480545591957e-09,09:15
22/01/2020,09:00,takto 11,VA,3.957891877688207e-08,0.0,3.957891877688207e-08,0.0,1_2020012209,3.5533481297917676e-08,0.0,8.986255985642812e-06,9.329661588044196e-10,8.96443535944694e-06,4.470245747788005e-09,09:30
22/01/2020,09:00,takto 11,VNA,1.45451604230649e-07,1.45451604230649e-07,0.0,0.0,1_2020012209,3.8302609999632755e-08,1.4697736318237694e-13,3.832068558425125e-06,1.3202360611534155e-09,3.806087642421398e-06,6.017018920130896e-09,09:45
22/01/2020,10:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012210,4.884402649498584e-10,0.0,1.4999649626208424e-07,9.073718940482153e-12,1.4975662582112983e-07,4.6611623284818636e-11,10:00
22/01/2020,10:00,takto 11,OUT,0.9999999975472084,0.0,0.0,0.9999999975472084,1_2020012210,5.244406527715603e-10,6.833042100846272e-16,1.6885414974301563e-07,1.2589136178519135e-11,1.6856837336503743e-07,6.196221904445857e-11,10:15
22/01/2020,10:00,takto 11,VA,5.154266515952782e-10,0.0,5.154266515952782e-10,0.0,1_2020012210,5.597191722109222e-10,0.0,9.464974297826213e-08,9.650010616237796e-12,9.434635110205142e-08,6.17117989699259e-11,10:30
22/01/2020,10:00,takto 11,VNA,1.9373651707577894e-09,1.9373651707577894e-09,0.0,0.0,1_2020012210,4.891065164487719e-10,0.0,1.0484443703132954e-07,5.899576237103154e-12,1.045891621467314e-07,4.2441044229344975e-11,10:45
22/01/2020,11:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012211,7.866031499662458e-12,0.0,4.038263718526554e-09,9.033067685151793e-14,4.034945917325203e-09,6.192440454491132e-13,11:00
22/01/2020,11:00,takto 11,OUT,0.9999999999676444,0.0,0.0,0.9999999999676444,1_2020012211,6.731759662447333e-12,0.0,1.5378707002263906e-09,5.707461735948885e-14,1.5350627026222485e-09,4.4111789544645534e-13,11:15
22/01/2020,11:00,takto 11,VA,7.0335491129689455e-12,0.0,7.0335491129689455e-12,0.0,1_2020012211,6.430474713959791e-12,0.0,2.905102005826549e-09,8.277524176958803e-14,2.902648385996578e-09,4.573602253116328e-13,11:30
22/01/2020,11:00,takto 11,VNA,2.542462261607244e-11,2.542462261607244e-11,0.0,0.0,1_2020012211,7.105930575806199e-12,3.820817120532736e-18,3.277474995718061e-09,1.081245036133819e-13,3.2745253605293256e-09,5.875562962929601e-13,11:45
22/01/2020,12:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012212,8.173864586825784e-14,0.0,3.104131565868272e-11,8.017150117999607e-16,3.101436565834276e-11,4.731827793823743e-15,12:00
22/01/2020,12:00,takto 11,OUT,0.999999999999648,0.0,0.0,0.999999999999648,1_2020012212,9.961674627923047e-14,5.358491768036367e-20,1.0054794464130875e-10,1.0562076805093131e-15,1.0051490534039243e-10,6.0555526312369125e-15,12:15
22/01/2020,12:00,takto 11,VA,9.08748256596793e-14,0.0,9.08748256596793e-14,0.0,1_2020012212,9.753602428034023e-14,0.0,3.1935921125352054e-11,8.08182268204285e-16,3.190189684566664e-11,5.8222045899994405e-15,12:30
22/01/2020,12:00,takto 11,VNA,3.2580803577426555e-13,3.2580803577426555e-13,0.0,0.0,1_2020012212,8.460788621088868e-14,0.0,3.5757876245350516e-11,5.227688092988585e-16,3.57296367932517e-11,4.0837382352532e-15,12:45
22/01/2020,13:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012213,1.269881245318333e-15,0.0,3.9451858669373524e-13,7.5699168969001e-18,3.941437440792628e-13,6.029028389369145e-17,13:00
22/01/2020,13:00,takto 11,OUT,0.9999999999999984,0.0,0.0,0.9999999999999984,1_2020012213,1.2128892164446936e-15,0.0,7.446628045088188e-13,5.07051645950379e-18,7.443527112355287e-13,4.1593255049108965e-17,13:15
22/01/2020,13:00,takto 11,VA,1.2509933859481205e-15,0.0,1.2509933859481205e-15,0.0,1_2020012213,1.1284987588263914e-15,0.0,1.0193210485852876e-12,7.310254767054492e-18,1.0190483802557124e-12,4.568921980405644e-17,13:30
22/01/2020,13:00,takto 11,VNA,4.158598034044401e-15,4.158598034044401e-15,0.0,0.0,1_2020012213,1.3927043232030637e-15,5.087266383767518e-22,3.6334476758648685e-12,9.369430514236896e-18,3.633104790848852e-12,5.811078521830572e-17,13:45
22/01/2020,14:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012214,1.5020938463538618e-17,0.0,1.3430983498017718e-14,7.139430133788348e-20,1.3428009813059636e-14,4.747109825091837e-19,14:00
22/01/2020,14:00,takto 11,OUT,1.0,0.0,0.0,1.0,1_2020012214,1.9921575191767888e-17,2.6483923426584692e-24,4.398863144956777e-14,8.914719927473742e-20,4.398487827418062e-14,5.911955107293852e-19,14:15
22/01/2020,14:00,takto 11,VA,1.666027073305513e-17,0.0,1.666027073305513e-17,0.0,1_2020012214,1.71998737364921e-17,0.0,1.4466548149099375e-14,6.860029589113247e-20,1.4462773498968222e-14,5.630704286354077e-19,14:30
22/01/2020,14:00,takto 11,VNA,5.927302081303788e-17,5.927302081303788e-17,0.0,0.0,1_2020012214,1.449869554042192e-17,0.0,9.026161603526415e-15,4.7118872005061195e-20,9.023108386371078e-15,3.887255687406311e-19,14:45
22/01/2020,15:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012215,2.2143246985605567e-19,0.0,2.4856306202559525e-16,6.73500730711766e-22,2.4852234526315164e-16,5.602891829766877e-21,15:00
22/01/2020,15:00,takto 11,OUT,1.0,0.0,0.0,1.0,1_2020012215,1.9204488880770366e-19,0.0,1.3265640191013873e-16,4.5161828160845735e-22,1.3262333732330592e-16,4.031317696054706e-21,15:15
22/01/2020,15:00,takto 11,VA,2.193542993261734e-19,0.0,2.193542993261734e-19,0.0,1_2020012215,1.9731122925118378e-19,0.0,3.507944861862247e-16,6.614611611348005e-22,3.50765189630623e-16,4.6213163531430516e-21,15:30
22/01/2020,15:00,takto 11,VNA,7.685543270234113e-19,7.685543270234113e-19,0.0,0.0,1_2020012215,2.6662860938975056e-19,3.662121065138267e-26,1.0572093061009224e-15,8.18741798207616e-22,1.0571701382189352e-15,5.555898380952247e-21,15:45
22/01/2020,16:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012216,2.177100639369821e-21,0.0,1.4337979395981475e-18,6.2820189748700366e-24,1.4334733787784858e-18,4.766909530357997e-23,16:00
22/01/2020,16:00,takto 11,OUT,1.0,0.0,0.0,1.0,1_2020012216,2.8901947519574227e-21,2.1551500367781215e-28,5.754906921173063e-18,7.983838461284018e-24,5.754480966395239e-18,5.856844635353504e-23,16:15
22/01/2020,16:00,takto 11,VA,2.467644966247509e-21,0.0,2.467644966247509e-21,0.0,1_2020012216,2.594906690646783e-21,0.0,2.1337125205493414e-18,6.3061559677334614e-24,2.1333014911259327e-18,5.55347135385315e-23,16:30
22/01/2020,16:00,takto 11,VNA,1.0145779819071223e-20,1.0145779819071223e-20,0.0,0.0,1_2020012216,2.2083777830160113e-21,0.0,1.8168133133822307e-18,4.1875489004740526e-24,1.816483145006851e-18,3.9026256781061394e-23,16:45
22/01/2020,17:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012217,3.129928054529882e-23,0.0,1.4770298420550047e-20,6.132347167151401e-26,1.4765519678951888e-20,5.888980120870279e-25,17:00
22/01/2020,17:00,takto 11,OUT,1.0,0.0,0.0,1.0,1_2020012217,2.841215953917635e-23,0.0,3.556615573776525e-20,4.074091236035292e-26,3.556243163016345e-20,4.1143856574643157e-25,17:15
22/01/2020,17:00,takto 11,VA,2.833728743165016e-23,0.0,2.833728743165016e-23,0.0,1_2020012217,2.3834482050752227e-23,0.0,1.8517920824772098e-20,5.701814324527684e-26,1.8514621749458134e-20,4.5307739459485145e-25,17:30
22/01/2020,17:00,takto 11,VNA,1.177788105467193e-22,1.177788105467193e-22,0.0,0.0,1_2020012217,2.980322759137325e-23,0.0,6.039684875747978e-20,7.489479481334692e-26,6.039256826093673e-20,5.570496985962318e-25,17:45
22/01/2020,18:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012218,4.0211596793741864e-25,0.0,6.075857206849645e-22,5.597618975472724e-28,6.075491341038745e-22,4.6233090325616774e-27,18:00
22/01/2020,18:00,takto 11,OUT,1.0,0.0,0.0,1.0,1_2020012218,3.987378726774664e-25,0.0,7.941098950857202e-22,7.397297444035641e-28,7.940635692537945e-22,5.705314529072656e-27,18:15
22/01/2020,18:00,takto 11,VA,3.8377982116726626e-25,0.0,3.8377982116726626e-25,0.0,1_2020012218,3.6819371086114788e-25,0.0,4.872327484050915e-22,5.11188345365568e-28,4.871842879602828e-22,5.446554726313804e-27,18:30
22/01/2020,18:00,takto 11,VNA,1.4299531447359236e-24,1.4299531447359236e-24,0.0,0.0,1_2020012218,3.6607173319303223e-25,0.0,2.701839965235002e-22,3.456876151625095e-28,2.7014736805012177e-22,3.779721175817992e-27,18:45
22/01/2020,19:00,takto 11,-,0.0,0.0,0.0,0.0,1_2020012219,1.7980633111454158e-26,1.5529279361281361e-32,4.4671438413697205e-24,8.018343024947108e-29,4.4634535725147426e-24,5.242362795525301e-28,19:00
22/01/2020,19:00,takto 11,OUT,1.0,0.0,0.0,1.0,1_2020012219,1.5572964540284642e-26,6.512534147688375e-33,3.6150845781274376e-24,6.602349675182783e-29,3.61152472029601e-24,4.928366487318986e-28,19:15
22/01/2020,19:00,takto 11,VA,1.8925331143481035e-26,0.0,1.8925331143481035e-26,0.0,1_2020012219,1.2609677619918585e-26,1.7507420580070403e-32,3.160351098159458e-24,5.453107115517585e-29,3.1569117690122783e-24,4.187822079825365e-28,19:30
22/01/2020,19:00,takto 11,VNA,6.682555834518168e-26,6.682555834518168e-26,0.0,0.0,1_2020012219,2.953804930226675e-26,7.322000672835643e-32,1.3237201337398868e-23,8.121289543337311e-29,1.3234148946492617e-23,5.042094301724373e-28,19:45
22/01/2020,06:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012206,0.028506118324843857,0.0,0.23443452258849395,0.0015235080697030396,0.19938783412673017,0.00697155635956746,06:00
22/01/2020,06:00,takto 12,OUT,0.9200654642922415,0.0,0.0,0.9200654642922415,2_2020012206,0.03018133684993053,9.516146619125696e-06,0.2182322146133624,0.0024175890133544984,0.17859280159572177,0.009732646382238669,06:15
22/01/2020,06:00,takto 12,VA,0.0321910797543092,0.0,0.0321910797543092,0.0,2_2020012206,0.03451363705464995,3.204504915703201e-05,0.2649105124100948,0.0030357728598957383,0.2171768741674402,0.012123977795609643,06:30
22/01/2020,06:00,takto 12,VNA,0.04774345595345215,0.04774345595345215,0.0,0.0,2_2020012206,0.03556322678781247,6.612461051044413e-05,0.27382347166995946,0.003085207666675765,0.2249645649053384,0.012583060444733563,06:45
22/01/2020,07:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012207,0.0001591539353799371,0.0,0.008271062908635114,5.49360206558447e-06,0.00812725475093309,2.9536893251664262e-05,07:00
22/01/2020,07:00,takto 12,OUT,0.9995471338083011,0.0,0.0,0.9995471338083011,2_2020012207,0.00017250530304108486,1.4574228881240936e-08,0.0071051299389536405,9.282155484319129e-06,0.00693359588979113,4.031021366983587e-05,07:15
22/01/2020,07:00,takto 12,VA,0.00018241418754425375,0.0,0.00018241418754425375,0.0,2_2020012207,0.00019478652305317747,5.424654734577387e-08,0.007242745250806381,1.2187666130593479e-05,0.00703785941944524,5.129592798619505e-05,07:30
22/01/2020,07:00,takto 12,VNA,0.00027045200415419773,0.00027045200415419773,0.0,0.0,2_2020012207,0.00020321098870281556,9.450916022045471e-08,0.012836099631360023,1.244061192566306e-05,0.01262606958958109,5.234594151190358e-05,07:45
22/01/2020,08:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012208,8.851966987530331e-07,0.0,8.951832851725567e-05,2.0391414535028722e-08,8.889914115492769e-05,1.1988759668764224e-07,08:00
22/01/2020,08:00,takto 12,OUT,0.9999974465767917,0.0,0.0,0.9999974465767917,2_2020012208,9.76463803528755e-07,4.582660552023256e-11,8.368510464267691e-05,3.558541973378202e-08,8.293600884271675e-05,1.678805251791123e-07,08:15
22/01/2020,08:00,takto 12,VA,1.0314520306492159e-06,0.0,1.0314520306492159e-06,0.0,2_2020012208,1.1305949257349336e-06,1.524430649264166e-10,8.607162748913077e-05,4.791840105600261e-08,8.514487286325258e-05,2.1694263045196507e-07,08:30
22/01/2020,08:00,takto 12,VNA,1.5219711775721745e-06,1.5219711775721745e-06,0.0,0.0,2_2020012208,1.1335526945801417e-06,1.3932105020369712e-10,0.00010453375147908332,4.684497819141938e-08,0.00010361167580006506,2.127196330776213e-07,08:45
22/01/2020,09:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012209,5.0699590511001836e-09,0.0,1.084360475838497e-06,7.777940463203726e-11,1.0816533175596826e-06,5.017143085757756e-10,09:00
22/01/2020,09:00,takto 12,OUT,0.9999999853409637,0.0,0.0,0.9999999853409637,2_2020012209,5.67666967272079e-09,1.1118409455405869e-13,1.3525146670592056e-06,1.3725479272894515e-10,1.3491422446393143e-06,6.921363634952055e-10,09:15
22/01/2020,09:00,takto 12,VA,5.911400300301792e-09,0.0,5.911400300301792e-09,0.0,2_2020012209,6.537011217842855e-09,1.9671412096177527e-13,1.161311646959332e-06,1.8790932302235515e-10,1.1571621858393229e-06,9.126027360986357e-10,09:30
22/01/2020,09:00,takto 12,VNA,8.747632113860497e-09,8.747632113860497e-09,0.0,0.0,2_2020012209,6.3619612595433384e-09,1.6624143504410708e-13,1.840136252363953e-06,1.8540977742056437e-10,1.8360531202670583e-06,8.78874081533706e-10,09:45
22/01/2020,10:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012210,2.808655465938842e-11,0.0,1.0666469485248377e-08,2.891144717525592e-13,1.0653828092184351e-08,2.110465641176006e-12,10:00
22/01/2020,10:00,takto 12,OUT,0.9999999999159215,0.0,0.0,0.9999999999159215,2_2020012210,3.239161755535959e-11,2.819794798928411e-16,8.120489216452023e-09,5.177242960783225e-13,8.10564202753052e-09,2.8597873727447223e-12,10:15
22/01/2020,10:00,takto 12,VA,3.315260034323995e-11,0.0,3.315260034323995e-11,0.0,2_2020012210,3.7756425988664225e-11,1.1146305327690201e-15,8.367173630721952e-09,7.522703581742897e-13,8.347586715637901e-09,3.933294962349373e-12,10:30
22/01/2020,10:00,takto 12,VNA,5.0998895379455115e-11,5.0998895379455115e-11,0.0,0.0,2_2020012210,3.437580316954757e-11,5.182514952878189e-16,5.816770934187414e-09,7.039215784388678e-13,5.798299545553277e-09,3.680285142083932e-12,10:45
22/01/2020,11:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012211,1.5860006945501003e-13,0.0,4.156062354097597e-11,1.1384085428191924e-15,4.1503314236833635e-11,9.029023781867814e-15,11:00
22/01/2020,11:00,takto 12,OUT,0.9999999999995506,0.0,0.0,0.9999999999995506,2_2020012211,1.9054118760834715e-13,8.1703483640246e-19,8.595896252482848e-11,2.0312544385565538e-15,8.589296646399835e-11,1.1851393762811399e-14,11:15
22/01/2020,11:00,takto 12,VA,1.877861914909544e-13,0.0,1.877861914909544e-13,0.0,2_2020012211,2.1477626189559296e-13,3.108608561814788e-18,6.418444994762333e-11,2.907774302779483e-15,6.40941989719419e-11,1.644925483829224e-14,11:30
22/01/2020,11:00,takto 12,VNA,3.2463788244956023e-13,3.2463788244956023e-13,0.0,0.0,2_2020012211,1.8722724700486748e-13,1.4242570785920224e-18,4.055267958441977e-11,2.6475415734523004e-15,4.047106962602814e-11,1.503102471610395e-14,11:45
22/01/2020,12:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012212,9.12538975355459e-16,0.0,4.0744940263965703e-13,4.246577061639151e-18,4.0718801725030693e-13,3.7280811795749697e-17,12:00
22/01/2020,12:00,takto 12,OUT,0.9999999999999992,0.0,0.0,0.9999999999999992,2_2020012212,9.683934337627106e-16,8.651807109648632e-22,4.69898340066708e-13,7.893685133704356e-18,4.695972274304772e-13,4.9715358429221615e-17,12:15
22/01/2020,12:00,takto 12,VA,1.0459689187275967e-15,0.0,1.0459689187275967e-15,0.0,2_2020012212,1.2420520546222932e-15,2.602190393942729e-21,4.883314391480947e-13,1.1165504927086283e-17,4.87930132824569e-13,6.861906631632288e-17,12:30
22/01/2020,12:00,takto 12,VNA,1.6943857505103529e-15,1.6943857505103529e-15,0.0,0.0,2_2020012212,1.0608912111699237e-15,5.040137584803771e-22,2.5861294227858527e-13,1.0597184044358745e-17,2.582489608230521e-13,6.330393569163687e-17,12:45
22/01/2020,13:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012213,5.4660740559318746e-18,0.0,6.12202498207333e-15,1.6807555043789305e-20,6.120870563007938e-15,1.5523306076836392e-19,13:00
22/01/2020,13:00,takto 12,OUT,1.0,0.0,0.0,1.0,2_2020012213,5.993962231472953e-18,4.271440576007894e-24,5.10566448990324e-15,3.1289237600588625e-20,5.104296022764487e-15,2.1092751248643084e-19,13:15
22/01/2020,13:00,takto 12,VA,6.2403351089027276e-18,0.0,6.2403351089027276e-18,0.0,2_2020012213,7.440303595624802e-18,5.0699907721558696e-24,6.522471595330431e-15,4.478383249480612e-20,6.520661614218904e-15,2.8751848400709174e-19,13:30
22/01/2020,13:00,takto 12,VNA,8.826002751052748e-18,8.826002751052748e-18,0.0,0.0,2_2020012213,6.061000552581279e-18,1.3738971156886629e-24,2.2131780332934223e-15,4.2385589061909036e-20,2.2114318822105793e-15,2.7718091554645815e-19,13:45
22/01/2020,14:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012214,2.874207611293913e-20,0.0,6.920338435409154e-17,6.414786730117217e-23,6.919813967600975e-17,6.426564839283521e-22,14:00
22/01/2020,14:00,takto 12,OUT,1.0,0.0,0.0,1.0,2_2020012214,3.245591219137417e-20,2.47217063235235e-26,5.2378034047683815e-17,1.2162334355308067e-22,5.237203979250729e-17,8.724588842081284e-22,14:15
22/01/2020,14:00,takto 12,VA,3.639330543016528e-20,0.0,3.639330543016528e-20,0.0,2_2020012214,4.819017951260147e-20,9.568766320016074e-27,5.925784402168431e-17,1.6559085646797428e-22,5.924964637054007e-17,1.1938961366665406e-21,14:30
22/01/2020,14:00,takto 12,VNA,4.642311886423749e-20,4.642311886423749e-20,0.0,0.0,2_2020012214,3.618505390374634e-20,3.54869227228655e-27,3.2576155619437895e-17,1.6557367690902542e-22,3.2568124307834217e-17,1.1903037038928553e-21,14:45
22/01/2020,15:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012215,1.517860953300772e-22,0.0,2.225972645648098e-19,2.4723536700904954e-25,2.2257391134555583e-19,2.684298585140959e-24,15:00
22/01/2020,15:00,takto 12,OUT,1.0,0.0,0.0,1.0,2_2020012215,1.659490636154096e-22,4.7744364920577804e-29,2.9060784661275287e-19,4.835284575419197e-25,2.905808271441885e-19,3.6605441910866314e-24,15:15
22/01/2020,15:00,takto 12,VA,2.0529315402246471e-22,0.0,2.0529315402246471e-22,0.0,2_2020012215,2.7344897631420687e-22,1.5312924418985997e-29,2.9936470305164503e-19,6.57184452876918e-25,2.9932724681518995e-19,5.040898145247277e-24,15:30
22/01/2020,15:00,takto 12,VNA,2.8170487148280236e-22,2.8170487148280236e-22,0.0,0.0,2_2020012215,2.2998848083016513e-22,1.901896581299134e-29,3.5818748416493374e-19,6.620421911510227e-25,3.5815076917750406e-19,4.984088409687928e-24,15:45
22/01/2020,16:00,takto 12,-,0.0,0.0,0.0,0.0,2_2020012216,1.1353311724240881e-24,0.0,3.543625873185345e-21,9.231027460366943e-28,3.543521051293664e-21,1.0878630489627897e-26,16:00
22/01/2020,16:00,takto 12,OUT,1.0,0.0,0.0,1.0,2_2020012216,9.510527388662548e-25,2.006840707237638e-31,1.8856242733665225e-21,1.8517116041601992e-27,1.8855001801891977e-21,1.5888615259496028e-26,16:15
22/01/2020,16:00,takto 12,VA,1.1902334001067481e-24,0.0,1.1902334001067481e-24,0.0,2_2020012216,1.3259419355625238e-24,3.299158580402856e-31,1.239092490098802e-21,2.527107156044084e-27,1.2389259099175555e-21,2.056925783209631e-26,16:30
22/01/2020,16:00,takto 12,VNA,1.6273878543597934e-24,1.6273878543597934e-24,0.0,0.0,2_2020012216,1.3486077535741257e-24,3.262688814967289e-32,2.708918525234162e-21,2.4657893085891245e-27,2.7087564882864625e-21,2.086582095342258e-26,16:45
22/01/2020,06:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012206,0.020118443579675575,0.0,0.30226452621032557,0.0016787851251256823,0.27548147865829464,0.006733216852961187,06:00
22/01/2020,06:00,takto 13,OUT,0.9351164552574174,0.0,0.0,0.9351164552574174,3_2020012206,0.017140750228673878,2.0278140704218677e-05,0.1527261331506006,0.001408730870688646,0.12990343747318864,0.00578598212382422,06:15
22/01/2020,06:00,takto 13,VA,0.017455235227779732,0.0,0.017455235227779732,0.0,3_2020012206,0.016017821341654675,2.328263416917914e-05,0.13314237570057452,0.0013327879468936917,0.11160643249567526,0.005402522709111999,06:30
22/01/2020,06:00,takto 13,VNA,0.047428309514799545,0.047428309514799545,0.0,0.0,3_2020012206,0.016543925761114794,2.8322989506946566e-05,0.14040437178087747,0.0013959144087283602,0.11829356550880221,0.005657162399794807,06:45
22/01/2020,07:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012207,0.00011420257099241187,0.0,0.0070340251261142,6.621426482913753e-06,0.006918975634021721,2.8049308189675666e-05,07:00
22/01/2020,07:00,takto 13,OUT,0.9996320691064144,0.0,0.0,0.9996320691064144,3_2020012207,9.728541814184164e-05,1.5885375989244644e-08,0.004507422279288995,5.476876153488084e-06,0.004412034032731189,2.3197184104709222e-05,07:15
22/01/2020,07:00,takto 13,VA,9.925538002467877e-05,0.0,9.925538002467877e-05,0.0,3_2020012207,8.984869870298243e-05,2.3689569803952948e-08,0.003675157309796838,5.387204317934611e-06,0.0035842833071606213,2.2527068690148008e-05,07:30
22/01/2020,07:00,takto 13,VNA,0.00026867551356146897,0.00026867551356146897,0.0,0.0,3_2020012207,9.568483226147915e-05,3.2730285988666495e-08,0.006177742215950346,5.544472776117029e-06,0.006081460632078386,2.3501177075676937e-05,07:45
22/01/2020,08:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012208,6.732390668047599e-07,0.0,6.052143193576466e-05,2.5411601005942914e-08,6.001385682571112e-05,1.1667442998593655e-07,08:00
22/01/2020,08:00,takto 13,OUT,0.9999979244494522,0.0,0.0,0.9999979244494522,3_2020012208,5.55554763450604e-07,5.152704007007966e-11,9.33017016021386e-05,2.149910427200334e-08,9.288198408997954e-05,9.751293794950911e-08,08:15
22/01/2020,08:00,takto 13,VA,5.705801138805653e-07,0.0,5.705801138805653e-07,0.0,3_2020012208,5.04651525252829e-07,6.191143715324155e-11,2.8955049313855337e-05,2.093999127058859e-08,2.8547253762299822e-05,9.505393090619045e-08,08:30
22/01/2020,08:00,takto 13,VNA,1.5049704325934663e-06,1.5049704325934663e-06,0.0,0.0,3_2020012208,5.488751000140688e-07,2.5331503941195918e-11,0.00013286449895478323,2.0770429931903694e-08,0.00013244451541582155,9.659395089491879e-08,08:45
22/01/2020,09:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012209,3.988818962953979e-09,0.0,5.822795043883086e-07,9.797141029315544e-11,5.79976868540383e-07,4.856820754144933e-10,09:00
22/01/2020,09:00,takto 13,OUT,0.9999999882125519,0.0,0.0,0.9999999882125519,3_2020012209,3.145608838938626e-09,2.401874998962736e-13,4.600285389314561e-07,8.220583848314515e-11,4.58163757989618e-07,3.990207022239528e-10,09:15
22/01/2020,09:00,takto 13,VA,3.2609288486043696e-09,0.0,3.2609288486043696e-09,0.0,3_2020012209,2.9184136848306863e-09,2.1297972358298032e-13,7.993526891549137e-07,8.001394151849524e-11,7.9754295712718e-07,3.8836231577501846e-10,09:30
22/01/2020,09:00,takto 13,VNA,8.526517451385733e-09,8.526517451385733e-09,0.0,0.0,3_2020012209,2.9908739076941876e-09,2.1640182794522475e-13,3.141935981046289e-07,8.112156669487345e-11,3.123587478331817e-07,3.948636031355279e-10,09:45
22/01/2020,10:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012210,2.4357810108082362e-11,0.0,1.361685698754946e-08,3.7944080990002907e-13,1.3606328081107408e-08,2.046523659944208e-12,10:00
22/01/2020,10:00,takto 13,OUT,0.9999999999343163,0.0,0.0,0.9999999999343163,3_2020012210,1.6787901038520765e-11,2.7296107885827397e-16,2.721254178485356e-09,3.2334014121096173e-13,2.713072013944397e-09,1.6545213866930973e-12,10:15
22/01/2020,10:00,takto 13,VA,1.8807162350411163e-11,0.0,1.8807162350411163e-11,0.0,3_2020012210,1.6836364577262532e-11,5.971264109086746e-16,3.2621750456043714e-09,3.1168942154706926e-13,3.2542438591842485e-09,1.6122558770106255e-12,10:30
22/01/2020,10:00,takto 13,VNA,4.696107297113819e-11,4.696107297113819e-11,0.0,0.0,3_2020012210,1.7246573677779003e-11,3.6818820759303175e-16,3.585342108094924e-09,3.0377009984686535e-13,3.576930687322496e-09,1.6280884269487714e-12,10:45
22/01/2020,11:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012211,1.3482195364301529e-13,0.0,7.126485835749878e-11,1.3953146808512954e-15,7.121747038500951e-11,8.257288660762645e-15,11:00
22/01/2020,11:00,takto 13,OUT,0.9999999999996774,0.0,0.0,0.9999999999996774,3_2020012211,1.050253845849418e-13,7.665074510254065e-19,2.927320509608626e-11,1.2469680702464366e-15,2.9234346396752024e-11,6.989921097876982e-15,11:15
22/01/2020,11:00,takto 13,VA,1.0936270774404969e-13,0.0,1.0936270774404969e-13,0.0,3_2020012211,9.848274635978256e-14,1.4473345707870866e-18,4.37966791186183e-11,1.1610876895634546e-15,4.3760063252857303e-11,6.676533744486281e-15,11:30
22/01/2020,11:00,takto 13,VNA,2.7033629495354014e-13,2.7033629495354014e-13,0.0,0.0,3_2020012211,9.91207463884591e-14,1.3969384147588683e-18,2.5597845737067722e-11,1.1642003530769072e-15,2.5559631233421723e-11,6.821167351237744e-15,11:45
22/01/2020,12:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012212,7.556468254748283e-16,0.0,5.415123314685415e-13,5.4000648390385695e-18,5.413027674240012e-13,3.344009334805534e-17,12:00
22/01/2020,12:00,takto 13,OUT,0.9999999999999997,0.0,0.0,0.9999999999999997,3_2020012212,6.025212027013979e-16,2.8733759437624018e-21,4.28943065106965e-13,4.8321700532208634e-18,4.2876737186740305e-13,2.99599273046481e-17,12:15
22/01/2020,12:00,takto 13,VA,6.193916397722349e-16,0.0,6.193916397722349e-16,0.0,3_2020012212,5.720510144979668e-16,5.296224425616203e-22,4.630142882230919e-13,4.638666051922745e-18,4.628541397463103e-13,2.7516719907236984e-17,12:30
22/01/2020,12:00,takto 13,VNA,1.5182544341142817e-15,1.5182544341142817e-15,0.0,0.0,3_2020012212,5.473475164147468e-16,2.4454346380647626e-21,2.9139629100226563e-13,4.420560594237976e-18,2.9122910397365444e-13,2.7676603556004468e-17,12:45
22/01/2020,13:00,takto 13,-,0.0,0.0,0.0,0.0,3_2020012213,5.387500552385979e-18,0.0,8.413356187360324e-15,1.9637546777113732e-20,8.412431560099234e-15,1.3887662906963147e-19,13:00
22/01/2020,13:00,takto 13,OUT,1.0,0.0,0.0,1.0,3_2020012213,3.311793063251834e-18,8.092760689417263e-24,2.068056888107604e-15,1.881246476084011e-20,2.06725433218181e-15,1.2506902988740282e-19,13:15
